time,start_value,end_value,highest,lowest,trade_volume,trade_value,percent_change
2017-11-03 14:00,3974.13,3977.45,3977.45,3970.81,2309266,27.5亿,0.17%
2017-11-03 14:05,3977.39,3979.01,3979.10,3977.25,1441207,20.4亿,0.05%
2017-11-03 14:10,3979.01,3973.76,3979.01,3973.34,1481122,19.8亿,0.14%
2017-11-03 14:15,3973.76,3968.91,3974.05,3967.05,3020013,35亿,0.18%
2017-11-03 14:20,3968.83,3974.61,3975.21,3968.83,2543694,30亿,0.16%
2017-11-03 14:25,3974.29,3970.98,3974.51,3970.21,1685722,21.8亿,0.11%
2017-11-03 14:30,3970.58,3966.27,3970.58,3963.03,3151421,37.6亿,0.19%
2017-11-03 14:35,3966.79,3965.35,3968.81,3965.35,2560425,31.5亿,0.09%
2017-11-03 14:40,3964.84,3976.36,3976.36,3964.10,4337326,48.1亿,0.31%
2017-11-03 14:45,3975.99,3982.76,3984.15,3975.99,4688164,51.3亿,0.21%
2017-11-03 14:50,3982.74,3993.51,3993.66,3982.66,6252960,65.9亿,0.28%
2017-11-03 14:55,3993.24,3991.39,3994.11,3990.07,4497938,54.7亿,0.1%
2017-11-03 15:00,3991.40,3992.70,3994.35,3991.02,5620991,65.3亿,0.08%
2017-11-06 09:35,3989.18,3983.65,3990.19,3981.46,4920256,59.5亿,0.22%
2017-11-06 09:40,3983.73,3988.97,3988.97,3983.73,4250837,50.5亿,0.13%
2017-11-06 09:45,3989.03,3988.36,3992.62,3988.11,4020143,50.6亿,0.11%
2017-11-06 09:50,3987.17,3983.62,3987.25,3983.46,3526204,48.3亿,0.1%
2017-11-06 09:55,3983.11,3980.19,3983.86,3979.82,3627633,47.1亿,0.1%
2017-11-06 10:00,3979.45,3978.81,3979.46,3975.41,3781368,49.6亿,0.1%
2017-11-06 10:05,3979.93,3981.77,3982.15,3979.63,2700982,37.5亿,0.06%
2017-11-06 10:10,3982.19,3981.04,3982.92,3980.75,2378636,33.7亿,0.05%
2017-11-06 10:15,3980.93,3977.11,3981.19,3977.11,2977194,37.2亿,0.1%
2017-11-06 10:20,3976.84,3977.81,3978.03,3976.68,3105979,36.8亿,0.03%
2017-11-06 10:25,3977.60,3981.97,3981.97,3977.18,2479826,33.3亿,0.12%
2017-11-06 10:30,3981.97,3984.79,3984.97,3981.66,2120809,30.9亿,0.08%
2017-11-06 10:35,3984.79,3985.21,3986.60,3984.06,2424326,31.5亿,0.06%
2017-11-06 10:40,3985.21,3984.48,3985.32,3983.94,1948416,29亿,0.03%
2017-11-06 10:45,3984.65,3982.18,3984.65,3981.12,1971414,28.8亿,0.09%
2017-11-06 10:50,3982.44,3981.86,3982.44,3979.80,1790082,25亿,0.07%
2017-11-06 10:55,3981.42,3983.31,3984.12,3981.42,1597588,24.8亿,0.07%
2017-11-06 11:00,3982.94,3981.86,3984.21,3981.86,1540985,24.8亿,0.06%
2017-11-06 11:05,3982.12,3983.40,3983.40,3981.67,1526947,21.7亿,0.04%
2017-11-06 11:10,3984.01,3986.49,3986.74,3983.67,2007485,25.1亿,0.08%
2017-11-06 11:15,3986.54,3989.24,3989.24,3986.12,1534512,22.4亿,0.08%
2017-11-06 11:20,3989.21,3988.11,3989.84,3988.11,1464432,20.9亿,0.04%
2017-11-06 11:25,3988.76,3989.65,3989.65,3987.73,1370775,20.5亿,0.05%
2017-11-06 11:30,3989.41,3991.14,3991.60,3989.20,1531148,20.9亿,0.06%
2017-11-06 13:05,3992.25,3993.82,3994.64,3992.25,1874314,26.3亿,0.06%
2017-11-06 13:10,3993.57,3997.69,3998.37,3993.29,1784565,25.1亿,0.13%
2017-11-06 13:15,3998.21,4001.91,4003.01,3997.88,1782071,27.2亿,0.13%
2017-11-06 13:20,4002.27,4000.55,4002.85,4000.26,2169184,27.2亿,0.06%
2017-11-06 13:25,4000.63,4001.32,4001.58,4000.60,2029860,26.2亿,0.02%
2017-11-06 13:30,4001.36,4003.54,4003.57,4001.26,2706287,32.6亿,0.06%
2017-11-06 13:35,4003.20,4001.78,4004.03,4001.54,2295852,29.7亿,0.06%
2017-11-06 13:40,4001.53,4001.67,4002.90,4001.22,2530896,31.1亿,0.04%
2017-11-06 13:45,4001.98,4006.58,4007.41,4001.40,2813289,34.5亿,0.15%
2017-11-06 13:50,4006.75,4010.07,4010.07,4005.68,2131176,27.5亿,0.11%
2017-11-06 13:55,4010.23,4011.66,4014.06,4010.00,2569997,34.1亿,0.1%
2017-11-06 14:00,4012.03,4009.54,4012.52,4008.93,1896391,25.1亿,0.09%
2017-11-06 14:05,4009.22,4012.49,4012.49,4009.22,2111966,27亿,0.08%
2017-11-06 14:10,4012.61,4017.05,4017.05,4012.61,2069036,27.1亿,0.11%
2017-11-06 14:15,4017.05,4017.12,4017.66,4016.34,1933833,27亿,0.03%
2017-11-06 14:20,4017.12,4018.89,4018.94,4016.22,2721663,31.7亿,0.07%
2017-11-06 14:25,4018.89,4016.14,4020.21,4016.14,2724665,34.2亿,0.1%
2017-11-06 14:30,4016.37,4010.62,4016.37,4009.71,2546451,32亿,0.17%
2017-11-06 14:35,4010.34,4007.36,4011.32,4006.70,3991211,41亿,0.12%
2017-11-06 14:40,4006.95,4009.93,4010.25,4006.12,2914301,34.3亿,0.1%
2017-11-06 14:45,4009.23,4008.87,4010.46,4008.52,2715727,33.8亿,0.05%
2017-11-06 14:50,4008.84,4009.57,4009.57,4007.84,2844884,37.5亿,0.04%
2017-11-06 14:55,4009.74,4016.13,4016.13,4009.56,3491621,46.6亿,0.16%
2017-11-06 15:00,4015.84,4020.89,4021.64,4015.75,4126307,52.1亿,0.15%
2017-11-07 09:35,4022.40,4037.02,4037.02,4021.36,7013657,86.3亿,0.39%
2017-11-07 09:40,4036.97,4041.56,4044.67,4036.97,6955084,84.9亿,0.19%
2017-11-07 09:45,4041.80,4043.77,4043.79,4041.10,5663519,74亿,0.07%
2017-11-07 09:50,4044.03,4040.53,4044.03,4036.80,4892444,64.6亿,0.18%
2017-11-07 09:55,4040.54,4045.53,4045.53,4040.54,4105587,56.7亿,0.12%
2017-11-07 10:00,4045.66,4047.49,4049.32,4045.50,4776202,66.6亿,0.09%
2017-11-07 10:05,4047.28,4054.39,4054.43,4047.02,3828344,54.2亿,0.18%
2017-11-07 10:10,4054.45,4054.83,4057.00,4053.86,4449461,59.4亿,0.08%
2017-11-07 10:15,4055.10,4062.29,4062.29,4054.90,4021311,54.1亿,0.18%
2017-11-07 10:20,4062.16,4062.00,4064.22,4061.59,3905385,51.9亿,0.06%
2017-11-07 10:25,4061.27,4054.40,4061.27,4054.32,3565256,47.2亿,0.17%
2017-11-07 10:30,4054.40,4055.79,4055.93,4053.43,2999189,39.7亿,0.06%
2017-11-07 10:35,4055.79,4048.76,4056.61,4048.26,3605398,46.1亿,0.21%
2017-11-07 10:40,4048.76,4054.55,4054.55,4048.23,3472242,42.5亿,0.16%
2017-11-07 10:45,4054.51,4055.51,4055.51,4053.44,2826769,34.9亿,0.05%
2017-11-07 10:50,4055.30,4047.73,4055.46,4047.47,2455511,33.4亿,0.2%
2017-11-07 10:55,4047.42,4046.94,4048.24,4045.77,2388440,32亿,0.06%
2017-11-07 11:00,4047.25,4045.67,4047.55,4044.62,2170520,28.9亿,0.07%
2017-11-07 11:05,4045.40,4046.89,4047.23,4045.19,2215321,27.9亿,0.05%
2017-11-07 11:10,4047.01,4051.69,4051.77,4046.77,2026964,26.7亿,0.12%
2017-11-07 11:15,4051.97,4054.17,4054.22,4051.48,1995612,27.4亿,0.07%
2017-11-07 11:20,4054.39,4058.87,4059.10,4054.04,2814091,36.3亿,0.12%
2017-11-07 11:25,4058.99,4050.91,4058.99,4050.91,3209324,38.6亿,0.2%
2017-11-07 11:30,4050.90,4046.33,4050.90,4045.72,3112928,36.8亿,0.13%
2017-11-07 13:05,4046.34,4045.70,4049.39,4045.48,3126147,37.8亿,0.1%
2017-11-07 13:10,4045.59,4040.96,4046.10,4040.96,2096792,29.3亿,0.13%
2017-11-07 13:15,4040.93,4039.04,4041.61,4038.97,2813756,35.2亿,0.07%
2017-11-07 13:20,4039.39,4041.30,4042.24,4038.63,2569754,32.6亿,0.09%
2017-11-07 13:25,4042.26,4038.26,4042.26,4037.86,3028147,34.5亿,0.11%
2017-11-07 13:30,4038.31,4035.50,4038.49,4035.50,2230702,29.3亿,0.07%
2017-11-07 13:35,4035.73,4041.14,4042.03,4035.27,2527291,28.4亿,0.17%
2017-11-07 13:40,4041.35,4044.46,4044.57,4041.35,2419599,27.1亿,0.08%
2017-11-07 13:45,4044.46,4047.46,4049.14,4044.40,2890248,32.5亿,0.12%
2017-11-07 13:50,4047.37,4040.39,4047.79,4040.29,2239504,27.1亿,0.19%
2017-11-07 13:55,4040.04,4036.98,4040.20,4036.98,2286390,26.6亿,0.08%
2017-11-07 14:00,4037.44,4035.85,4037.44,4033.81,2211214,26.9亿,0.09%
2017-11-07 14:05,4036.06,4038.51,4039.02,4035.87,1583118,20亿,0.08%
2017-11-07 14:10,4038.33,4040.77,4040.90,4038.08,1568289,20.8亿,0.07%
2017-11-07 14:15,4040.77,4043.71,4043.71,4040.39,1628657,21.5亿,0.08%
2017-11-07 14:20,4043.71,4047.66,4047.91,4043.58,2013824,26.7亿,0.11%
2017-11-07 14:25,4047.66,4048.45,4050.56,4047.59,2338818,29亿,0.07%
2017-11-07 14:30,4048.16,4044.70,4048.28,4044.70,2473944,31.4亿,0.09%
2017-11-07 14:35,4045.02,4046.54,4047.25,4044.12,3485425,42.4亿,0.08%
2017-11-07 14:40,4046.86,4045.74,4047.12,4045.74,2914011,36.9亿,0.03%
2017-11-07 14:45,4046.41,4043.07,4046.41,4041.85,3091232,40.3亿,0.11%
2017-11-07 14:50,4042.12,4045.55,4045.64,4041.79,2988931,39亿,0.1%
2017-11-07 14:55,4044.97,4047.65,4047.65,4044.97,3574171,46.8亿,0.07%
2017-11-07 15:00,4047.64,4054.25,4055.55,4047.64,4732536,57亿,0.2%
2017-11-08 09:35,4051.49,4056.28,4056.57,4048.36,5577915,74.4亿,0.2%
2017-11-08 09:40,4055.77,4054.56,4056.01,4053.10,4954439,64.4亿,0.07%
2017-11-08 09:45,4054.18,4053.27,4054.47,4051.99,5071704,62.4亿,0.06%
2017-11-08 09:50,4053.38,4051.11,4053.38,4050.67,4512438,60.1亿,0.07%
2017-11-08 09:55,4051.23,4063.43,4063.71,4051.23,4258231,54.8亿,0.31%
2017-11-08 10:00,4064.32,4066.42,4066.43,4064.08,4175245,52.5亿,0.06%
2017-11-08 10:05,4066.32,4067.43,4067.87,4065.95,4526900,53.4亿,0.05%
2017-11-08 10:10,4067.82,4066.07,4068.06,4065.76,4045124,48.2亿,0.06%
2017-11-08 10:15,4065.89,4070.79,4070.79,4065.89,3388796,45.2亿,0.12%
2017-11-08 10:20,4070.48,4067.69,4072.22,4067.69,3743250,47.6亿,0.11%
2017-11-08 10:25,4067.69,4067.92,4067.92,4065.98,3189857,40.6亿,0.05%
2017-11-08 10:30,4067.96,4071.92,4071.97,4067.96,2838869,38.2亿,0.1%
2017-11-08 10:35,4071.46,4067.84,4072.10,4067.34,3127564,40.3亿,0.12%
2017-11-08 10:40,4068.09,4072.88,4073.06,4067.37,2674449,34.6亿,0.14%
2017-11-08 10:45,4072.93,4076.14,4076.48,4072.40,2550012,34.3亿,0.1%
2017-11-08 10:50,4076.86,4080.90,4081.06,4076.86,2826435,38.8亿,0.1%
2017-11-08 10:55,4080.87,4081.33,4083.88,4080.87,3066914,39.2亿,0.07%
2017-11-08 11:00,4080.76,4079.97,4081.51,4079.45,3927586,43.3亿,0.05%
2017-11-08 11:05,4080.03,4075.79,4080.03,4075.62,2781239,34.2亿,0.11%
2017-11-08 11:10,4075.90,4076.60,4077.57,4075.52,2031200,27.7亿,0.05%
2017-11-08 11:15,4076.71,4082.32,4083.13,4076.63,2653588,33.4亿,0.16%
2017-11-08 11:20,4081.92,4086.38,4087.17,4081.63,2879142,37.7亿,0.14%
2017-11-08 11:25,4086.17,4087.31,4087.43,4084.90,3038739,38.9亿,0.06%
2017-11-08 11:30,4087.43,4086.07,4088.40,4085.78,3944555,47.2亿,0.06%
2017-11-08 13:05,4087.28,4081.44,4089.15,4081.44,4079681,51.5亿,0.19%
2017-11-08 13:10,4082.02,4077.33,4082.64,4077.33,2550476,35.5亿,0.13%
2017-11-08 13:15,4077.80,4074.68,4079.68,4074.68,3467467,38.1亿,0.12%
2017-11-08 13:20,4074.85,4076.14,4076.53,4073.98,2407703,31.3亿,0.06%
2017-11-08 13:25,4076.43,4074.47,4077.95,4074.47,2294707,31.8亿,0.09%
2017-11-08 13:30,4074.34,4076.15,4078.48,4074.34,2187089,31.3亿,0.1%
2017-11-08 13:35,4075.87,4066.86,4076.50,4066.06,2970383,39.2亿,0.26%
2017-11-08 13:40,4066.39,4066.66,4068.72,4065.63,2432008,35亿,0.08%
2017-11-08 13:45,4066.08,4061.73,4066.30,4061.18,2583853,38.5亿,0.13%
2017-11-08 13:50,4061.73,4065.03,4065.63,4061.51,1935911,29.7亿,0.1%
2017-11-08 13:55,4065.03,4062.07,4065.06,4061.99,1983208,32.1亿,0.08%
2017-11-08 14:00,4062.05,4064.05,4064.72,4061.26,2184688,34亿,0.09%
2017-11-08 14:05,4064.03,4061.47,4064.30,4061.13,2270460,34.5亿,0.08%
2017-11-08 14:10,4061.58,4057.67,4063.03,4057.51,2327266,33.7亿,0.14%
2017-11-08 14:15,4057.95,4055.85,4057.95,4054.44,2502295,38.2亿,0.09%
2017-11-08 14:20,4056.68,4054.49,4056.70,4052.87,2133098,36.8亿,0.09%
2017-11-08 14:25,4055.23,4054.62,4055.79,4054.04,2191472,34.8亿,0.04%
2017-11-08 14:30,4054.81,4044.04,4054.97,4043.46,2944314,49.3亿,0.28%
2017-11-08 14:35,4043.52,4044.51,4044.73,4041.13,3344048,49亿,0.09%
2017-11-08 14:40,4044.98,4047.01,4048.89,4044.98,2177766,31亿,0.1%
2017-11-08 14:45,4046.75,4041.30,4046.89,4041.30,3170621,40.1亿,0.14%
2017-11-08 14:50,4040.63,4043.64,4043.78,4040.58,3030093,39.8亿,0.08%
2017-11-08 14:55,4043.87,4043.00,4043.94,4042.24,3197242,42.7亿,0.04%
2017-11-08 15:00,4042.80,4048.01,4048.01,4042.80,3897994,50.9亿,0.13%
2017-11-09 09:35,4043.07,4047.63,4047.63,4042.37,6354749,80.3亿,0.13%
2017-11-09 09:40,4047.64,4044.55,4049.38,4043.73,5011722,65.8亿,0.14%
2017-11-09 09:45,4044.96,4051.70,4051.78,4042.79,4941797,60.9亿,0.22%
2017-11-09 09:50,4051.60,4049.40,4052.93,4049.40,4700395,57.6亿,0.09%
2017-11-09 09:55,4049.57,4044.10,4049.57,4042.41,4066244,51.5亿,0.18%
2017-11-09 10:00,4044.34,4044.98,4044.98,4040.38,3511416,50.5亿,0.11%
2017-11-09 10:05,4045.27,4045.88,4046.64,4044.66,3204699,44.4亿,0.05%
2017-11-09 10:10,4046.30,4046.06,4048.93,4045.81,3480097,43.4亿,0.08%
2017-11-09 10:15,4046.10,4042.09,4046.10,4041.01,3476930,42.3亿,0.13%
2017-11-09 10:20,4042.23,4042.16,4042.60,4040.89,2954440,36.6亿,0.04%
2017-11-09 10:25,4042.46,4041.36,4042.63,4040.71,2614163,32.6亿,0.05%
2017-11-09 10:30,4041.49,4043.99,4043.99,4038.40,2301587,31.5亿,0.14%
2017-11-09 10:35,4043.96,4044.51,4045.49,4043.71,1868250,25亿,0.04%
2017-11-09 10:40,4044.60,4043.79,4044.99,4042.55,2537177,29.6亿,0.06%
2017-11-09 10:45,4043.47,4044.25,4044.25,4042.67,1906294,23.3亿,0.04%
2017-11-09 10:50,4044.12,4047.98,4048.09,4043.96,2093456,27.4亿,0.1%
2017-11-09 10:55,4048.09,4052.10,4052.10,4047.92,1678109,23亿,0.1%
2017-11-09 11:00,4051.82,4052.04,4053.71,4051.71,1578449,23亿,0.05%
2017-11-09 11:05,4052.45,4050.78,4052.74,4050.78,1369960,19亿,0.05%
2017-11-09 11:10,4050.97,4048.88,4050.97,4048.85,1330380,18.3亿,0.05%
2017-11-09 11:15,4048.88,4049.28,4050.08,4048.88,1401165,20.4亿,0.03%
2017-11-09 11:20,4049.55,4052.60,4053.53,4049.51,1912016,23.5亿,0.1%
2017-11-09 11:25,4052.88,4051.64,4053.78,4051.62,1604434,21.2亿,0.05%
2017-11-09 11:30,4051.55,4049.89,4051.59,4049.17,1770108,21.7亿,0.06%
2017-11-09 13:05,4050.42,4048.04,4051.09,4047.75,1517867,20.6亿,0.08%
2017-11-09 13:10,4047.81,4045.36,4048.45,4045.16,1156976,16.5亿,0.08%
2017-11-09 13:15,4045.30,4044.50,4045.52,4044.03,1478225,18.7亿,0.04%
2017-11-09 13:20,4044.93,4045.59,4046.05,4044.44,1219301,16.3亿,0.04%
2017-11-09 13:25,4045.46,4041.85,4045.70,4040.76,1694542,22.5亿,0.12%
2017-11-09 13:30,4042.10,4044.90,4045.42,4040.99,1804946,25.4亿,0.11%
2017-11-09 13:35,4045.19,4043.62,4045.30,4043.16,1522621,22.3亿,0.05%
2017-11-09 13:40,4043.82,4049.46,4049.46,4043.49,1811010,25.4亿,0.15%
2017-11-09 13:45,4049.61,4049.79,4050.80,4049.37,1570114,23.1亿,0.04%
2017-11-09 13:50,4049.95,4046.76,4049.95,4046.46,1452331,20.7亿,0.09%
2017-11-09 13:55,4046.76,4043.93,4047.33,4043.15,1711063,22.5亿,0.1%
2017-11-09 14:00,4043.93,4047.32,4047.89,4043.93,1632516,21.8亿,0.1%
2017-11-09 14:05,4047.25,4047.60,4047.70,4046.35,1536831,21亿,0.03%
2017-11-09 14:10,4047.35,4046.79,4049.07,4046.30,2071053,26.9亿,0.07%
2017-11-09 14:15,4046.96,4055.28,4055.81,4046.30,2438327,33.4亿,0.24%
2017-11-09 14:20,4055.70,4054.96,4055.70,4054.29,1948935,27.8亿,0.03%
2017-11-09 14:25,4055.23,4052.75,4056.23,4052.53,1918949,26.3亿,0.09%
2017-11-09 14:30,4052.95,4052.31,4053.34,4051.45,1900160,28.1亿,0.05%
2017-11-09 14:35,4052.20,4060.02,4060.82,4051.67,3068176,38.2亿,0.23%
2017-11-09 14:40,4060.82,4062.24,4062.45,4060.50,3173920,39.1亿,0.05%
2017-11-09 14:45,4061.79,4065.64,4065.72,4061.40,3395388,43.7亿,0.11%
2017-11-09 14:50,4065.10,4069.71,4070.00,4065.10,3481813,48亿,0.12%
2017-11-09 14:55,4069.62,4072.10,4073.17,4069.05,3927770,54.1亿,0.1%
2017-11-09 15:00,4072.06,4075.90,4076.61,4072.06,5179848,67.8亿,0.11%
2017-11-10 09:35,4070.28,4076.09,4076.43,4068.56,5047165,70.1亿,0.19%
2017-11-10 09:40,4076.09,4078.11,4078.65,4075.76,4687093,68.7亿,0.07%
2017-11-10 09:45,4077.45,4079.26,4079.28,4076.34,4653224,63.3亿,0.07%
2017-11-10 09:50,4079.35,4069.89,4079.62,4067.66,4618894,61.9亿,0.29%
2017-11-10 09:55,4070.02,4075.56,4076.41,4070.02,3777659,51.3亿,0.16%
2017-11-10 10:00,4075.40,4080.31,4080.95,4075.18,3651027,54.5亿,0.14%
2017-11-10 10:05,4080.46,4075.08,4080.46,4074.87,4081086,52.8亿,0.14%
2017-11-10 10:10,4075.21,4077.13,4079.70,4074.80,3415007,49.2亿,0.12%
2017-11-10 10:15,4077.14,4081.03,4081.03,4076.51,3140725,45.5亿,0.11%
2017-11-10 10:20,4081.32,4081.02,4082.08,4080.61,3386444,46.9亿,0.04%
2017-11-10 10:25,4080.75,4076.97,4080.75,4076.44,3397486,45.3亿,0.11%
2017-11-10 10:30,4076.94,4077.65,4078.03,4076.83,2591403,38亿,0.03%
2017-11-10 10:35,4077.65,4075.59,4078.40,4075.59,2215619,32.4亿,0.07%
2017-11-10 10:40,4075.59,4078.11,4078.61,4074.36,2236643,31.6亿,0.1%
2017-11-10 10:45,4078.34,4079.49,4080.68,4078.34,2304307,35.1亿,0.06%
2017-11-10 10:50,4079.25,4083.75,4083.86,4079.25,2380008,38.6亿,0.11%
2017-11-10 10:55,4084.40,4082.30,4084.74,4081.57,2472977,37.6亿,0.08%
2017-11-10 11:00,4082.83,4082.37,4083.13,4081.75,2147672,29.8亿,0.03%
2017-11-10 11:05,4081.82,4082.47,4082.84,4081.34,2447084,30.8亿,0.04%
2017-11-10 11:10,4082.50,4087.57,4088.48,4082.50,2490616,34.7亿,0.15%
2017-11-10 11:15,4087.08,4092.34,4092.73,4087.08,2300728,32.2亿,0.14%
2017-11-10 11:20,4092.65,4091.81,4093.79,4090.86,2148320,31.2亿,0.07%
2017-11-10 11:25,4091.49,4096.92,4097.00,4091.49,2048726,31.2亿,0.13%
2017-11-10 11:30,4096.87,4096.97,4098.35,4096.38,2122944,29.5亿,0.05%
2017-11-10 13:05,4098.01,4101.94,4101.94,4098.01,2685586,35.9亿,0.1%
2017-11-10 13:10,4101.61,4102.79,4102.82,4101.26,2722500,37.2亿,0.04%
2017-11-10 13:15,4102.76,4104.23,4105.11,4102.45,2939945,38.2亿,0.06%
2017-11-10 13:20,4104.04,4102.48,4105.46,4102.25,2409192,34.9亿,0.08%
2017-11-10 13:25,4102.22,4099.54,4102.22,4098.68,2161319,32.4亿,0.09%
2017-11-10 13:30,4099.52,4099.73,4100.22,4098.66,1955566,27.5亿,0.04%
2017-11-10 13:35,4099.89,4104.09,4104.09,4099.83,2093863,28.1亿,0.1%
2017-11-10 13:40,4104.32,4105.38,4107.01,4104.10,3210190,37.7亿,0.07%
2017-11-10 13:45,4105.36,4108.13,4108.25,4105.36,2346663,29.5亿,0.07%
2017-11-10 13:50,4108.36,4112.86,4112.90,4108.02,2455450,35.5亿,0.12%
2017-11-10 13:55,4113.18,4109.83,4113.67,4109.55,2429571,35.3亿,0.1%
2017-11-10 14:00,4109.44,4107.63,4109.76,4107.07,2430315,31.5亿,0.07%
2017-11-10 14:05,4107.27,4112.03,4112.63,4107.17,2653760,41亿,0.13%
2017-11-10 14:10,4112.17,4111.95,4113.94,4111.78,2445651,36.7亿,0.05%
2017-11-10 14:15,4112.03,4105.31,4113.31,4105.06,2883357,41.5亿,0.2%
2017-11-10 14:20,4105.31,4099.19,4105.38,4099.07,2784556,39.6亿,0.15%
2017-11-10 14:25,4098.70,4099.86,4100.54,4098.65,2391697,32.3亿,0.05%
2017-11-10 14:30,4099.95,4103.43,4103.43,4099.35,2173471,30.3亿,0.1%
2017-11-10 14:35,4103.18,4105.92,4106.94,4103.18,2504788,35.8亿,0.09%
2017-11-10 14:40,4106.19,4112.37,4112.37,4105.67,2525252,38.2亿,0.16%
2017-11-10 14:45,4113.16,4115.65,4116.71,4113.16,3681916,52.8亿,0.09%
2017-11-10 14:50,4116.01,4112.37,4116.58,4111.57,3653733,51.9亿,0.12%
2017-11-10 14:55,4112.00,4110.61,4113.66,4110.61,4896009,64.3亿,0.07%
2017-11-10 15:00,4110.64,4111.91,4112.38,4108.91,4947498,69.7亿,0.08%
